date,party,win_prob,state
2020-06-07,republican,0.9990000000000001,South Dakota
2020-06-08,democratic,0.001,South Dakota
2020-06-08,republican,0.9990000000000001,South Dakota
2020-06-09,democratic,0.002,South Dakota
2020-06-09,republican,0.998,South Dakota
2020-06-10,democratic,0.002,South Dakota
2020-06-10,republican,0.998,South Dakota
2020-06-11,democratic,0.002,South Dakota
2020-06-11,republican,0.998,South Dakota
2020-06-12,democratic,0.002,South Dakota
2020-06-12,republican,0.998,South Dakota
2020-06-13,democratic,0.002,South Dakota
2020-06-13,republican,0.998,South Dakota
2020-06-14,democratic,0.002,South Dakota
2020-06-14,republican,0.998,South Dakota
2020-06-15,democratic,0.002,South Dakota
2020-06-15,republican,0.998,South Dakota
2020-06-16,democratic,0.002,South Dakota
2020-06-16,republican,0.998,South Dakota
2020-06-17,democratic,0.002,South Dakota
2020-06-17,republican,0.998,South Dakota
2020-06-18,democratic,0.001,South Dakota
2020-06-18,republican,0.9990000000000001,South Dakota
2020-06-19,democratic,0.001,South Dakota
2020-06-19,republican,0.9990000000000001,South Dakota
2020-06-20,democratic,0.001,South Dakota
2020-06-20,republican,0.9990000000000001,South Dakota
2020-06-21,democratic,0.002,South Dakota
2020-06-21,republican,0.998,South Dakota
2020-06-22,democratic,0.001,South Dakota
2020-06-22,republican,0.9990000000000001,South Dakota
2020-06-23,democratic,0.001,South Dakota
2020-06-23,republican,0.9990000000000001,South Dakota
2020-06-24,democratic,0.001,South Dakota
2020-06-24,republican,0.9990000000000001,South Dakota
2020-06-25,democratic,0.002,South Dakota
2020-06-25,republican,0.9990000000000001,South Dakota
2020-06-26,democratic,0.001,South Dakota
2020-06-26,republican,0.9990000000000001,South Dakota
2020-06-27,democratic,0.001,South Dakota
2020-06-27,republican,0.9990000000000001,South Dakota
2020-06-28,democratic,0.001,South Dakota
2020-06-28,republican,0.9990000000000001,South Dakota
2020-06-29,democratic,0.001,South Dakota
2020-06-29,republican,0.9990000000000001,South Dakota
2020-06-30,democratic,0.001,South Dakota
2020-06-30,republican,0.9990000000000001,South Dakota
2020-07-01,democratic,0.001,South Dakota
2020-07-01,republican,0.9990000000000001,South Dakota
2020-07-02,democratic,0.001,South Dakota
2020-07-02,republican,0.9990000000000001,South Dakota
2020-07-03,democratic,0.001,South Dakota
2020-07-03,republican,0.9990000000000001,South Dakota
2020-07-04,democratic,0.001,South Dakota
2020-07-04,republican,0.9990000000000001,South Dakota
2020-07-05,democratic,0.001,South Dakota
2020-07-05,republican,0.9990000000000001,South Dakota
2020-07-06,democratic,0.001,South Dakota
2020-07-06,republican,0.9990000000000001,South Dakota
2020-07-07,democratic,0.001,South Dakota
2020-07-07,republican,0.9990000000000001,South Dakota
2020-07-08,democratic,0.001,South Dakota
2020-07-08,republican,0.9990000000000001,South Dakota
2020-07-09,democratic,0.0,South Dakota
2020-07-09,republican,1.0,South Dakota
2020-07-10,democratic,0.001,South Dakota
2020-07-10,republican,0.9990000000000001,South Dakota
2020-07-11,democratic,0.001,South Dakota
2020-07-11,republican,0.9990000000000001,South Dakota
2020-07-12,democratic,0.001,South Dakota
2020-07-12,republican,0.9990000000000001,South Dakota
2020-07-13,democratic,0.001,South Dakota
2020-07-13,republican,0.9990000000000001,South Dakota
2020-07-14,democratic,0.001,South Dakota
2020-07-14,republican,0.9990000000000001,South Dakota
2020-07-15,democratic,0.001,South Dakota
2020-07-15,republican,0.9990000000000001,South Dakota
2020-07-16,democratic,0.001,South Dakota
2020-07-16,republican,0.9990000000000001,South Dakota
2020-07-17,democratic,0.001,South Dakota
2020-07-17,republican,0.9990000000000001,South Dakota
2020-07-18,democratic,0.001,South Dakota
2020-07-18,republican,0.9990000000000001,South Dakota
2020-07-19,democratic,0.001,South Dakota
2020-07-19,republican,0.9990000000000001,South Dakota
2020-07-20,democratic,0.001,South Dakota
2020-07-20,republican,0.9990000000000001,South Dakota
2020-07-21,democratic,0.001,South Dakota
2020-07-21,republican,0.9990000000000001,South Dakota
2020-07-22,democratic,0.001,South Dakota
2020-07-22,republican,0.9990000000000001,South Dakota
2020-07-23,democratic,0.001,South Dakota
2020-07-23,republican,0.9990000000000001,South Dakota
2020-07-24,democratic,0.001,South Dakota
2020-07-24,republican,0.9990000000000001,South Dakota
2020-07-25,democratic,0.0,South Dakota
2020-07-25,republican,1.0,South Dakota
2020-07-26,democratic,0.001,South Dakota
2020-07-26,republican,0.9990000000000001,South Dakota
2020-07-27,democratic,0.0,South Dakota
2020-07-27,republican,1.0,South Dakota
2020-07-28,democratic,0.0,South Dakota
2020-07-28,republican,1.0,South Dakota
2020-07-29,democratic,0.001,South Dakota
2020-07-29,republican,0.9990000000000001,South Dakota
2020-07-30,democratic,0.0,South Dakota
2020-07-30,republican,1.0,South Dakota
2020-07-31,democratic,0.0,South Dakota
2020-07-31,republican,1.0,South Dakota
2020-08-01,democratic,0.001,South Dakota
2020-08-01,republican,0.9990000000000001,South Dakota
2020-08-02,democratic,0.001,South Dakota
2020-08-02,republican,0.9990000000000001,South Dakota
2020-08-03,democratic,0.0,South Dakota
2020-08-03,republican,1.0,South Dakota
2020-08-04,democratic,0.0,South Dakota
2020-08-04,republican,1.0,South Dakota
2020-08-05,democratic,0.0,South Dakota
2020-08-05,republican,1.0,South Dakota
2020-08-06,democratic,0.0,South Dakota
2020-08-06,republican,1.0,South Dakota
2020-08-07,democratic,0.001,South Dakota
2020-08-07,republican,0.9990000000000001,South Dakota
2020-08-08,democratic,0.0,South Dakota
2020-08-08,republican,1.0,South Dakota
2020-08-09,democratic,0.0,South Dakota
2020-08-09,republican,1.0,South Dakota
2020-08-10,democratic,0.0,South Dakota
2020-08-10,republican,1.0,South Dakota
2020-08-11,democratic,0.0,South Dakota
2020-08-11,republican,1.0,South Dakota
2020-08-12,democratic,0.0,South Dakota
2020-08-12,republican,1.0,South Dakota
2020-08-13,democratic,0.0,South Dakota
2020-08-13,republican,1.0,South Dakota
2020-08-14,democratic,0.0,South Dakota
2020-08-14,republican,1.0,South Dakota
2020-08-15,democratic,0.0,South Dakota
2020-08-15,republican,1.0,South Dakota
2020-08-16,democratic,0.0,South Dakota
2020-08-16,republican,1.0,South Dakota
2020-08-17,democratic,0.0,South Dakota
2020-08-17,republican,1.0,South Dakota
2020-08-18,democratic,0.0,South Dakota
2020-08-18,republican,1.0,South Dakota
2020-08-19,democratic,0.0,South Dakota
2020-08-19,republican,1.0,South Dakota
2020-08-20,democratic,0.0,South Dakota
2020-08-20,republican,1.0,South Dakota
2020-08-21,democratic,0.0,South Dakota
2020-08-21,republican,1.0,South Dakota
2020-08-22,democratic,0.0,South Dakota
2020-08-22,republican,1.0,South Dakota
2020-08-23,democratic,0.0,South Dakota
2020-08-23,republican,1.0,South Dakota
2020-08-24,democratic,0.0,South Dakota
2020-08-24,republican,1.0,South Dakota
2020-08-25,democratic,0.0,South Dakota
2020-08-25,republican,1.0,South Dakota
2020-08-26,democratic,0.0,South Dakota
2020-08-26,republican,1.0,South Dakota
2020-08-27,democratic,0.0,South Dakota
2020-08-27,republican,1.0,South Dakota
2020-08-28,democratic,0.0,South Dakota
2020-08-28,republican,1.0,South Dakota
2020-08-29,democratic,0.0,South Dakota
2020-08-29,republican,1.0,South Dakota
2020-08-30,democratic,0.0,South Dakota
2020-08-30,republican,1.0,South Dakota
2020-08-31,democratic,0.0,South Dakota
2020-08-31,republican,1.0,South Dakota
2020-09-01,democratic,0.0,South Dakota
2020-09-01,republican,1.0,South Dakota
2020-09-02,democratic,0.0,South Dakota
2020-09-02,republican,1.0,South Dakota
2020-09-03,democratic,0.0,South Dakota
2020-09-03,republican,1.0,South Dakota
2020-09-04,democratic,0.0,South Dakota
2020-09-04,republican,1.0,South Dakota
2020-09-05,democratic,0.0,South Dakota
2020-09-05,republican,1.0,South Dakota
2020-09-06,democratic,0.0,South Dakota
2020-09-06,republican,1.0,South Dakota
2020-09-07,democratic,0.0,South Dakota
2020-09-07,republican,1.0,South Dakota
2020-09-08,democratic,0.0,South Dakota
2020-09-08,republican,1.0,South Dakota
2020-09-09,democratic,0.0,South Dakota
2020-09-09,republican,1.0,South Dakota
2020-09-10,democratic,0.0,South Dakota
2020-09-10,republican,1.0,South Dakota
2020-09-11,democratic,0.0,South Dakota
2020-09-11,republican,1.0,South Dakota
2020-09-12,democratic,0.0,South Dakota
2020-09-12,republican,1.0,South Dakota
2020-09-13,democratic,0.0,South Dakota
2020-09-13,republican,1.0,South Dakota
2020-09-14,democratic,0.0,South Dakota
2020-09-14,republican,1.0,South Dakota
2020-09-15,democratic,0.0,South Dakota
2020-09-15,republican,1.0,South Dakota
2020-09-16,democratic,0.0,South Dakota
2020-09-16,republican,1.0,South Dakota
2020-09-17,democratic,0.0,South Dakota
2020-09-17,republican,1.0,South Dakota
2020-09-18,democratic,0.0,South Dakota
2020-09-18,republican,1.0,South Dakota
2020-09-19,democratic,0.0,South Dakota
2020-09-19,republican,1.0,South Dakota
2020-09-20,democratic,0.0,South Dakota
2020-09-20,republican,1.0,South Dakota
2020-09-21,democratic,0.0,South Dakota
2020-09-21,republican,1.0,South Dakota
2020-09-22,democratic,0.0,South Dakota
2020-09-22,republican,1.0,South Dakota
2020-09-23,democratic,0.0,South Dakota
2020-09-23,republican,1.0,South Dakota
2020-09-24,democratic,0.0,South Dakota
2020-09-24,republican,1.0,South Dakota
2020-09-25,democratic,0.0,South Dakota
2020-09-25,republican,1.0,South Dakota
2020-09-26,democratic,0.0,South Dakota
2020-09-26,republican,1.0,South Dakota
2020-09-27,democratic,0.0,South Dakota
2020-09-27,republican,1.0,South Dakota
2020-09-28,democratic,0.0,South Dakota
2020-09-28,republican,1.0,South Dakota
2020-09-29,democratic,0.0,South Dakota
2020-09-29,republican,1.0,South Dakota
2020-09-30,democratic,0.0,South Dakota
2020-09-30,republican,1.0,South Dakota
2020-10-01,democratic,0.0,South Dakota
2020-10-01,republican,1.0,South Dakota
2020-03-01,democratic,0.01,Tennessee
2020-03-01,republican,0.99,Tennessee
2020-03-02,democratic,0.01,Tennessee
2020-03-02,republican,0.99,Tennessee
2020-03-03,democratic,0.011000000000000001,Tennessee
2020-03-03,republican,0.9890000000000001,Tennessee
2020-03-04,democratic,0.009000000000000001,Tennessee
2020-03-04,republican,0.991,Tennessee
2020-03-05,democratic,0.01,Tennessee
2020-03-05,republican,0.99,Tennessee
2020-03-06,democratic,0.01,Tennessee
2020-03-06,republican,0.99,Tennessee
2020-03-07,democratic,0.009000000000000001,Tennessee
2020-03-07,republican,0.991,Tennessee
2020-03-08,democratic,0.006999999999999999,Tennessee
2020-03-08,republican,0.993,Tennessee
2020-03-09,democratic,0.009000000000000001,Tennessee
2020-03-09,republican,0.991,Tennessee
2020-03-10,democratic,0.006999999999999999,Tennessee
2020-03-10,republican,0.993,Tennessee
2020-03-11,democratic,0.006999999999999999,Tennessee
2020-03-11,republican,0.993,Tennessee
2020-03-12,democratic,0.006,Tennessee
2020-03-12,republican,0.9940000000000001,Tennessee
2020-03-13,democratic,0.006,Tennessee
2020-03-13,republican,0.9940000000000001,Tennessee
2020-03-14,democratic,0.006999999999999999,Tennessee
2020-03-14,republican,0.993,Tennessee
2020-03-15,democratic,0.006,Tennessee
2020-03-15,republican,0.9940000000000001,Tennessee
2020-03-16,democratic,0.006999999999999999,Tennessee
2020-03-16,republican,0.993,Tennessee
2020-03-17,democratic,0.008,Tennessee
2020-03-17,republican,0.992,Tennessee
2020-03-18,democratic,0.006999999999999999,Tennessee
2020-03-18,republican,0.993,Tennessee
2020-03-19,democratic,0.006,Tennessee
2020-03-19,republican,0.9940000000000001,Tennessee
2020-03-20,democratic,0.006,Tennessee
2020-03-20,republican,0.9940000000000001,Tennessee
2020-03-21,democratic,0.006,Tennessee
2020-03-21,republican,0.9940000000000001,Tennessee
2020-03-22,democratic,0.006,Tennessee
2020-03-22,republican,0.9940000000000001,Tennessee
2020-03-23,democratic,0.004,Tennessee
2020-03-23,republican,0.996,Tennessee
2020-03-24,democratic,0.005,Tennessee
2020-03-24,republican,0.995,Tennessee
2020-03-25,democratic,0.004,Tennessee
2020-03-25,republican,0.996,Tennessee
2020-03-26,democratic,0.005,Tennessee
2020-03-26,republican,0.995,Tennessee
2020-03-27,democratic,0.004,Tennessee
2020-03-27,republican,0.996,Tennessee
2020-03-28,democratic,0.004,Tennessee
2020-03-28,republican,0.996,Tennessee
2020-03-29,democratic,0.004,Tennessee
2020-03-29,republican,0.996,Tennessee
2020-03-30,democratic,0.004,Tennessee
2020-03-30,republican,0.996,Tennessee
2020-03-31,democratic,0.004,Tennessee
2020-03-31,republican,0.996,Tennessee
2020-04-01,democratic,0.004,Tennessee
2020-04-01,republican,0.996,Tennessee
2020-04-02,democratic,0.004,Tennessee
2020-04-02,republican,0.996,Tennessee
2020-04-03,democratic,0.005,Tennessee
2020-04-03,republican,0.995,Tennessee
2020-04-04,democratic,0.005,Tennessee
2020-04-04,republican,0.995,Tennessee
2020-04-05,democratic,0.005,Tennessee
2020-04-05,republican,0.995,Tennessee
2020-04-06,democratic,0.005,Tennessee
2020-04-06,republican,0.995,Tennessee
2020-04-07,democratic,0.004,Tennessee
2020-04-07,republican,0.996,Tennessee
2020-04-08,democratic,0.004,Tennessee
2020-04-08,republican,0.996,Tennessee
2020-04-09,democratic,0.004,Tennessee
2020-04-09,republican,0.996,Tennessee
2020-04-10,democratic,0.004,Tennessee
2020-04-10,republican,0.996,Tennessee
2020-04-11,democratic,0.005,Tennessee
2020-04-11,republican,0.995,Tennessee
2020-04-12,democratic,0.004,Tennessee
2020-04-12,republican,0.996,Tennessee
2020-04-13,democratic,0.004,Tennessee
2020-04-13,republican,0.996,Tennessee
2020-04-14,democratic,0.004,Tennessee
2020-04-14,republican,0.996,Tennessee
2020-04-15,democratic,0.004,Tennessee
2020-04-15,republican,0.996,Tennessee
2020-04-16,democratic,0.003,Tennessee
2020-04-16,republican,0.997,Tennessee
2020-04-17,democratic,0.004,Tennessee
2020-04-17,republican,0.996,Tennessee
2020-04-18,democratic,0.004,Tennessee
2020-04-18,republican,0.996,Tennessee
2020-04-19,democratic,0.003,Tennessee
2020-04-19,republican,0.997,Tennessee
2020-04-20,democratic,0.004,Tennessee
2020-04-20,republican,0.996,Tennessee
2020-04-21,democratic,0.004,Tennessee
2020-04-21,republican,0.996,Tennessee
2020-04-22,democratic,0.004,Tennessee
2020-04-22,republican,0.996,Tennessee
2020-04-23,democratic,0.005,Tennessee
2020-04-23,republican,0.995,Tennessee
2020-04-24,democratic,0.005,Tennessee
2020-04-24,republican,0.995,Tennessee
2020-04-25,democratic,0.006,Tennessee
2020-04-25,republican,0.9940000000000001,Tennessee
2020-04-26,democratic,0.005,Tennessee
2020-04-26,republican,0.995,Tennessee
2020-04-27,democratic,0.004,Tennessee
2020-04-27,republican,0.996,Tennessee
2020-04-28,democratic,0.003,Tennessee
2020-04-28,republican,0.997,Tennessee
2020-04-29,democratic,0.005,Tennessee
2020-04-29,republican,0.995,Tennessee
2020-04-30,democratic,0.003,Tennessee
2020-04-30,republican,0.997,Tennessee
2020-05-01,democratic,0.004,Tennessee
2020-05-01,republican,0.996,Tennessee
2020-05-02,democratic,0.005,Tennessee
2020-05-02,republican,0.995,Tennessee
2020-05-03,democratic,0.005,Tennessee
2020-05-03,republican,0.995,Tennessee
2020-05-04,democratic,0.006999999999999999,Tennessee
2020-05-04,republican,0.993,Tennessee
2020-05-05,democratic,0.006,Tennessee
2020-05-05,republican,0.9940000000000001,Tennessee
2020-05-06,democratic,0.006,Tennessee
2020-05-06,republican,0.9940000000000001,Tennessee
2020-05-07,democratic,0.005,Tennessee
2020-05-07,republican,0.995,Tennessee
2020-05-08,democratic,0.004,Tennessee
2020-05-08,republican,0.996,Tennessee
2020-05-09,democratic,0.004,Tennessee
2020-05-09,republican,0.996,Tennessee
2020-05-10,democratic,0.005,Tennessee
2020-05-10,republican,0.995,Tennessee
2020-05-11,democratic,0.005,Tennessee
2020-05-11,republican,0.995,Tennessee
2020-05-12,democratic,0.005,Tennessee
2020-05-12,republican,0.995,Tennessee
